Scene Log Started: 2026-02-16 11:56:22.611263
--------------------------------------------------
[1] 11:56:27.056 | ID 1: Pose=Tracked | ID 2: Pose=Tracked
[320] 11:57:48.664 | ID 1: FER=neutral Age=30 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=fear Age=26 Gen=female Mood=Stable → Pose=Tracked
[321] 11:57:48.876 | ID 1: FER=neutral Age=30 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=fear Age=26 Gen=female Mood=Stable → Pose=Tracked
[322] 11:57:49.081 | ID 1: FER=neutral Age=30 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=fear Age=26 Gen=female Mood=Stable → Pose=Tracked
[323] 11:57:49.265 | ID 1: FER=neutral Age=30 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=fear Age=26 Gen=female Mood=Stable → Pose=Tracked
[324] 11:57:49.477 | ID 1: FER=neutral Age=30 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=fear Age=26 Gen=female Mood=Stable → Pose=Tracked
[325] 11:57:49.681 | ID 1: FER=neutral Age=30 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=fear Age=26 Gen=female Mood=Stable → Pose=Tracked
[326] 11:57:50.048 | ID 1: FER=neutral Age=30 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=fear Age=26 Gen=female Mood=Stable → Pose=Tracked
[327] 11:57:50.293 | ID 1: FER=neutral Age=30 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=fear Age=26 Gen=female Mood=Stable → Pose=Tracked
[328] 11:57:50.655 | ID 1: FER=neutral Age=30 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=fear Age=26 Gen=female Mood=Stable → Pose=Tracked
[329] 11:57:50.985 | ID 1: FER=neutral Age=30 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=fear Age=26 Gen=female Mood=Stable → Pose=Tracked
[330] 11:57:51.615 | ID 1: FER=neutral Age=29 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=neutral Age=26 Gen=female Mood=Declining ↘ Pose=Tracked
[331] 11:57:52.192 | ID 1: FER=neutral Age=29 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=neutral Age=26 Gen=female Mood=Declining ↘ Pose=Tracked
[332] 11:57:52.472 | ID 1: FER=neutral Age=29 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=neutral Age=26 Gen=female Mood=Declining ↘ Pose=Tracked
[333] 11:57:53.102 | ID 1: FER=neutral Age=29 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=neutral Age=26 Gen=female Mood=Declining ↘ Pose=Tracked
[334] 11:57:53.653 | ID 1: FER=neutral Age=29 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=neutral Age=26 Gen=female Mood=Declining ↘ Pose=Tracked
[335] 11:57:53.909 | ID 1: FER=neutral Age=29 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=neutral Age=26 Gen=female Mood=Declining ↘ Pose=Tracked
[336] 11:57:54.185 | ID 1: FER=neutral Age=29 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=neutral Age=26 Gen=female Mood=Declining ↘ Pose=Tracked
[337] 11:57:54.367 | ID 1: FER=neutral Age=29 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=neutral Age=26 Gen=female Mood=Declining ↘ Pose=Tracked
[338] 11:57:54.578 | ID 1: FER=neutral Age=29 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=neutral Age=26 Gen=female Mood=Declining ↘ Pose=Tracked
[339] 11:57:54.790 | ID 1: FER=neutral Age=29 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=neutral Age=26 Gen=female Mood=Declining ↘ Pose=Tracked
[340] 11:57:55.187 | ID 1: FER=neutral Age=29 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=neutral Age=26 Gen=female Mood=Declining ↘ Pose=Tracked
[341] 11:57:55.557 | ID 1: FER=neutral Age=29 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=neutral Age=26 Gen=female Mood=Declining ↘ Pose=Tracked
[342] 11:57:55.862 | ID 1: FER=neutral Age=29 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=neutral Age=26 Gen=female Mood=Declining ↘ Pose=Tracked
[343] 11:57:56.171 | ID 1: FER=neutral Age=29 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=neutral Age=26 Gen=female Mood=Declining ↘ Pose=Tracked
[344] 11:57:56.574 | ID 1: FER=neutral Age=29 Gen=female Mood=Stable → Pose=Tracked | ID 2: FER=neutral Age=26 Gen=female Mood=Declining ↘ Pose=Tracked
[345] 11:57:57.181 | ID 1: FER=neutral Age=29 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=fear Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[346] 11:57:57.427 | ID 1: FER=neutral Age=29 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=fear Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[347] 11:57:57.657 | ID 1: FER=neutral Age=29 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=fear Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[348] 11:57:57.998 | ID 1: FER=neutral Age=29 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=fear Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[349] 11:57:58.217 | ID 1: FER=neutral Age=29 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=fear Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[350] 11:57:58.439 | ID 1: FER=neutral Age=29 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=fear Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[351] 11:57:58.630 | ID 2: FER=fear Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=29 Gen=female Mood=Declining ↘ Pose=Tracked
[352] 11:57:59.246 | ID 2: FER=fear Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=29 Gen=female Mood=Declining ↘ Pose=Tracked
[353] 11:57:59.428 | ID 2: FER=fear Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=29 Gen=female Mood=Declining ↘ Pose=Tracked
[354] 11:57:59.630 | ID 2: FER=fear Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=29 Gen=female Mood=Declining ↘ Pose=Tracked
[355] 11:57:59.803 | ID 2: FER=fear Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=29 Gen=female Mood=Declining ↘ Pose=Tracked
[356] 11:58:00.002 | ID 2: FER=fear Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=29 Gen=female Mood=Declining ↘ Pose=Tracked
[357] 11:58:00.170 | ID 2: FER=fear Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=29 Gen=female Mood=Declining ↘ Pose=Tracked
[358] 11:58:00.344 | ID 2: FER=fear Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=29 Gen=female Mood=Declining ↘ Pose=Tracked
[359] 11:58:00.517 | ID 2: FER=fear Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=29 Gen=female Mood=Declining ↘ Pose=Tracked
[360] 11:58:01.042 | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=30 Gen=female Mood=Declining ↘ Pose=Tracked
[361] 11:58:01.351 | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=30 Gen=female Mood=Declining ↘ Pose=Tracked
[362] 11:58:01.576 | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=30 Gen=female Mood=Declining ↘ Pose=Tracked
[363] 11:58:01.805 | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=30 Gen=female Mood=Declining ↘ Pose=Tracked
[364] 11:58:02.023 | ID 1: FER=neutral Age=30 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[365] 11:58:02.256 | ID 1: FER=neutral Age=30 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[366] 11:58:02.512 | ID 1: FER=neutral Age=30 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[367] 11:58:03.937 | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=30 Gen=female Mood=Declining ↘ Pose=Tracked
[368] 11:58:04.120 | ID 1: FER=neutral Age=30 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[369] 11:58:04.349 | ID 1: FER=neutral Age=30 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[370] 11:58:04.525 | ID 1: FER=neutral Age=30 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[371] 11:58:04.715 | ID 1: FER=neutral Age=30 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[372] 11:58:04.897 | ID 1: FER=neutral Age=30 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[373] 11:58:05.093 | ID 1: FER=neutral Age=30 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[374] 11:58:05.354 | ID 1: FER=neutral Age=30 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[375] 11:58:05.881 | ID 1: FER=neutral Age=31 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[376] 11:58:06.148 | ID 1: FER=neutral Age=31 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[377] 11:58:06.411 | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=31 Gen=female Mood=Declining ↘ Pose=Tracked
[378] 11:58:06.738 | ID 1: FER=neutral Age=31 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[379] 11:58:07.099 | ID 1: FER=neutral Age=31 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[380] 11:58:07.310 | ID 1: FER=neutral Age=31 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[381] 11:58:07.490 | ID 1: FER=neutral Age=31 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[382] 11:58:07.930 | ID 1: FER=neutral Age=31 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[383] 11:58:08.183 | ID 1: FER=neutral Age=31 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[384] 11:58:08.485 | ID 1: FER=neutral Age=31 Gen=female Mood=Declining ↘ Pose=Tracked | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked
[385] 11:58:08.722 | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=31 Gen=female Mood=Declining ↘ Pose=Tracked
[386] 11:58:09.194 | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=31 Gen=female Mood=Declining ↘ Pose=Tracked
[387] 11:58:09.481 | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=31 Gen=female Mood=Declining ↘ Pose=Tracked
[388] 11:58:09.762 | ID 2: FER=happy Age=25 Gen=female Mood=Declining ↘ Pose=Tracked | ID 1: FER=neutral Age=31 Gen=female Mood=Declining ↘ Pose=Tracked
